YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WD2M,WS10M,WD10M,ALLSKY_SFC_UV_INDEX
2022,12,18,17,21.72,13.81,17.76,9.77,60.69,0,101.07,0.54,226.77,0.74,225.86,0
2022,12,18,18,21.07,13.49,17.28,9.58,61.88,0,101.12,0.58,227.73,0.8,226.97,0
2022,12,18,19,20.48,13.33,16.9,9.46,63.44,0,101.16,0.61,225,0.83,224.62,0
2022,12,18,20,19.9,13.13,16.51,9.34,64.88,0,101.18,0.65,220.6,0.89,220.38,0
2022,12,18,21,19.37,12.96,16.16,9.22,66.31,0,101.21,0.68,230.11,0.92,229.82,0
2022,12,18,22,18.88,12.87,15.88,9.16,68,0,101.22,0.73,249.23,0.99,249.29,0
2022,12,18,23,17.98,12.85,15.42,9.16,71.88,0,101.21,0.79,268.87,1.13,268.81,0
2022,12,19,0,17.26,12.84,15.05,9.16,75.19,0,101.2,0.89,284.16,1.32,284.45,0
2022,12,19,1,16.93,12.83,14.88,9.16,76.69,0,101.19,1.06,295.81,1.55,295.92,0
2022,12,19,2,16.21,12.81,14.51,9.16,80.19,0,101.19,1.2,304.93,1.81,304.79,0
2022,12,19,3,15.67,12.8,14.23,9.16,82.94,0,101.18,1.24,308.88,1.91,308.84,0
2022,12,19,4,15.3,12.8,14.05,9.16,85,0,101.18,1.22,309,1.85,309.19,0
2022,12,19,5,15.06,12.83,13.94,9.16,86.38,0,101.2,1.15,310.86,1.72,310.94,0
2022,12,19,6,14.82,12.87,13.84,9.16,88,0,101.24,1,315.32,1.48,315.43,0
2022,12,19,7,15.88,13.63,14.76,9.64,86.44,0,101.29,0.77,323.25,1.17,323.44,0.12
2022,12,19,8,17.68,14.24,15.96,10.01,80.19,0,101.31,0.79,334.71,0.96,334.48,0.9
2022,12,19,9,19.93,15.12,17.53,10.62,73.75,0,101.33,0.5,331.82,0.58,332.06,2.38
2022,12,19,10,23.28,14.56,18.92,10.25,57.94,0,101.29,0.54,285.04,0.65,285.38,3.92
2022,12,19,11,24.3,14.69,19.49,10.31,54.94,0,101.19,0.74,262.72,0.9,263.49,3.67
2022,12,19,12,24.7,14.98,19.84,10.56,54.62,0,101.08,1.01,257.91,1.25,258.06,3.55
2022,12,19,13,24.89,15.1,19.99,10.62,54.44,0,100.99,1.22,256.68,1.54,256.81,2.7
2022,12,19,14,24.75,15.44,20.09,10.86,56.12,0,100.92,1.3,257.55,1.7,257.5,1.52
2022,12,19,15,24.31,15.8,20.05,11.11,59,0,100.9,1.16,261.11,1.65,261.03,0.52
2022,12,19,16,22.76,17.23,20,12.21,71.06,0,100.9,0.84,261.95,1.47,262.34,0.08
2022,12,19,17,21.08,15.08,18.08,10.62,68.56,0,100.94,1.05,265.73,1.71,266.06,0
2022,12,19,18,20.44,14.72,17.58,10.38,69.62,0,100.99,1.09,272.45,1.76,272.8,0
2022,12,19,19,19.93,14.55,17.24,10.25,71.06,0,101.04,1.1,278.99,1.74,279.29,0
2022,12,19,20,19.43,14.4,16.92,10.13,72.62,0,101.08,1.09,285.33,1.72,285.55,0
2022,12,19,21,19.05,14.23,16.64,10.01,73.56,0,101.11,1.08,288.96,1.65,289.03,0
2022,12,19,22,18.71,14.06,16.38,9.95,74.25,0,101.11,1.02,289.68,1.52,289.83,0
2022,12,19,23,18.33,13.98,16.15,9.89,75.69,0,101.08,0.96,290.5,1.4,290.85,0
2022,12,20,0,17.91,13.98,15.95,9.89,77.75,0,101.06,0.89,292.74,1.29,292.83,0
2022,12,20,1,17.37,14.01,15.69,9.89,80.62,0,101.04,0.86,297.73,1.25,298.32,0
2022,12,20,2,17.02,14.06,15.55,9.95,82.62,0,101.03,0.92,306.67,1.32,307.07,0
2022,12,20,3,16.45,14.11,15.28,9.95,85.94,0,101.03,0.94,310.96,1.37,311.31,0
2022,12,20,4,15.96,14.19,15.08,10.01,89.19,0,101.05,0.95,310.65,1.38,310.64,0
2022,12,20,5,15.51,14.3,14.9,10.07,92.38,0,101.12,0.91,312.21,1.33,312.14,0
2022,12,20,6,15.15,14.4,14.77,10.13,95.25,0,101.19,0.8,317.39,1.17,317.44,0
2022,12,20,7,16.26,14.9,15.58,10.44,91.56,0,101.28,0.59,324.2,0.84,324.83,0.1
2022,12,20,8,17.94,15.62,16.79,10.99,86.19,0,101.35,0.3,332.1,0.35,332.3,0.6
2022,12,20,9,21.3,15.72,18.51,10.99,70.38,0,101.39,0.21,4.24,0.25,5.36,1.58
2022,12,20,10,23.58,15.52,19.55,10.86,60.5,0,101.34,0.48,356.25,0.56,356.03,2.67
2022,12,20,11,24.45,15.75,20.1,11.05,58.25,0,101.23,0.59,340.6,0.7,340.56,2.55
2022,12,20,12,24.98,15.91,20.45,11.17,57.06,0,101.09,0.69,319.61,0.83,319.57,2.25
2022,12,20,13,25.23,16.05,20.64,11.29,56.69,0,100.97,0.84,303.99,1.02,303.81,1.98
2022,12,20,14,25.15,16.25,20.7,11.47,57.69,0,100.91,1,294.96,1.26,295.3,1.05
2022,12,20,15,24.69,16.77,20.73,11.84,61.31,0,100.89,0.92,291.98,1.25,292.07,0.4
2022,12,20,16,23.65,17.34,20.49,12.33,67.75,0,100.9,0.64,289.09,1.03,289.95,0.05
2022,12,20,17,22.43,15.6,19.01,10.99,65.31,0,100.94,0.67,292.05,1,293.37,0
2022,12,20,18,21.74,15.17,18.46,10.68,66.19,0,101.03,0.74,307.23,1.12,308.47,0
2022,12,20,19,20.72,15.18,17.95,10.68,70.5,0,101.1,0.83,324.52,1.33,324.54,0
2022,12,20,20,19.87,15.1,17.48,10.62,73.94,0,101.15,1.02,335.01,1.67,335.36,0
2022,12,20,21,19.01,14.99,17,10.56,77.38,0,101.17,1.16,339.49,1.93,339.88,0
2022,12,20,22,18.23,14.83,16.53,10.44,80.44,0,101.15,1.24,342.82,2.08,342.99,0
2022,12,20,23,17.53,14.74,16.13,10.38,83.56,0,101.11,1.27,347.24,2.15,347.43,0
2022,12,21,0,16.9,14.72,15.81,10.38,86.88,0,101.09,1.28,355.09,2.16,355.24,0
2022,12,21,1,16.37,14.69,15.53,10.31,89.69,0,101.08,1.25,3.96,2.11,3.81,0
2022,12,21,2,15.91,14.64,15.27,10.31,92.06,0,101.08,1.2,11.68,2.01,11.18,0
2022,12,21,3,15.43,14.59,15.01,10.25,94.62,0,101.09,1.18,17.72,1.99,17.37,0
2022,12,21,4,14.94,14.53,14.73,10.25,97.31,0,101.12,1.19,24.38,2.03,23.9,0
2022,12,21,5,14.58,14.46,14.51,10.19,99.12,0,101.18,1.18,30.12,2,29.47,0
2022,12,21,6,14.37,14.39,14.38,10.13,100,0,101.27,1.15,33.04,1.92,32.01,0
2022,12,21,7,15.76,14.87,15.31,10.44,94.38,0,101.35,1.09,32.66,1.73,32.61,0.08
2022,12,21,8,17.66,15.44,16.55,10.8,86.62,0,101.41,1.43,31.34,1.77,31.09,0.48
2022,12,21,9,20.5,16.14,18.32,11.29,75.94,0,101.43,1.31,15.52,1.61,15.52,1.27
2022,12,21,10,23.14,16.3,19.72,11.41,65.25,0,101.38,1.6,1.4,2,1.34,1.92
2022,12,21,11,24.03,16.33,20.18,11.47,62,0,101.28,1.56,353.95,1.92,353.94,2.98
2022,12,21,12,24.49,16.22,20.35,11.41,59.88,0,101.16,1.56,344.29,1.93,344.05,2.8
2022,12,21,13,24.73,16.15,20.44,11.35,58.81,0,101.07,1.64,337.23,2.07,337.11,2.25
2022,12,21,14,24.62,16.24,20.43,11.41,59.5,0,101,1.67,333.91,2.18,334.08,1.25
2022,12,21,15,24.14,16.43,20.28,11.6,62,0,100.97,1.5,333.7,2.12,333.72,0.42
2022,12,21,16,22.57,17.55,20.06,12.45,73.31,0,100.97,1.04,333.63,1.82,333.54,0.05
2022,12,21,17,20.64,15.76,18.2,11.11,73.5,0,101,1.15,332.57,2.05,332.26,0
2022,12,21,18,19.72,15.37,17.55,10.8,75.88,0,101.06,1.24,332.63,2.24,332.36,0
2022,12,21,19,18.77,15.18,16.98,10.68,79.5,0,101.11,1.31,333.13,2.49,332.95,0
2022,12,21,20,17.91,14.96,16.44,10.5,82.75,0,101.16,1.41,335,2.76,335.1,0
2022,12,21,21,17.29,14.66,15.98,10.31,84.44,0,101.19,1.48,336.28,2.89,336.41,0
2022,12,21,22,16.75,14.39,15.57,10.13,85.81,0,101.2,1.48,336.68,2.87,336.72,0
2022,12,21,23,16.29,14.12,15.21,9.95,86.94,0,101.2,1.43,337.91,2.75,337.96,0
2022,12,22,0,15.88,13.9,14.89,9.83,87.94,0,101.17,1.38,343.92,2.6,343.96,0
2022,12,22,1,15.49,13.75,14.62,9.7,89.31,0,101.14,1.33,351.59,2.46,351.61,0
2022,12,22,2,15.17,13.66,14.42,9.64,90.62,0,101.12,1.28,357.56,2.27,357.63,0
2022,12,22,3,14.77,13.65,14.21,9.64,92.88,0,101.11,1.25,3.22,2.17,3.51,0
2022,12,22,4,14.34,13.67,14.01,9.64,95.62,0,101.12,1.24,8.33,2.15,8.37,0
2022,12,22,5,14.03,13.69,13.86,9.7,97.69,0,101.16,1.22,12.97,2.08,13.04,0
2022,12,22,6,13.85,13.71,13.78,9.7,98.94,0,101.23,1.18,18.19,1.97,17.57,0
2022,12,22,7,15.15,14.22,14.69,10.01,94,0,101.29,1.09,26.38,1.75,25.88,0.08
2022,12,22,8,17.05,14.75,15.9,10.38,86.19,0,101.35,1.48,32.68,1.84,32.55,0.52
2022,12,22,9,19.51,15.18,17.34,10.62,75.94,0,101.37,1.26,29.26,1.55,29.03,1.35
2022,12,22,10,22.26,15.04,18.65,10.56,63.5,0,101.33,1.48,19.78,1.86,19.65,2.3
2022,12,22,11,23.34,15.12,19.23,10.62,59.81,0,101.23,1.25,5.75,1.55,5.77,3.05
2022,12,22,12,24.26,15.32,19.79,10.74,57.31,0,101.13,1.13,343.95,1.4,343.79,2.92
2022,12,22,13,24.73,15.27,20,10.74,55.56,0,101.04,1.18,328.32,1.49,328.31,2.15
2022,12,22,14,24.75,15.33,20.04,10.8,55.69,0,100.99,1.19,317.65,1.58,317.4,1.17
2022,12,22,15,24.16,15.42,19.79,10.86,58.06,0,100.98,0.98,308.52,1.42,308.51,0.42
2022,12,22,16,22.93,16.51,19.73,11.66,67.12,0,100.99,0.72,292.38,1.21,292.42,0.05
2022,12,22,17,21.72,15.02,18.37,10.56,65.56,0,101.02,0.89,275.01,1.44,275.59,0
2022,12,22,18,20.77,14.73,17.76,10.38,68.25,0,101.09,1.06,270.42,1.76,270.51,0
2022,12,22,19,19.83,14.59,17.21,10.25,71.62,0,101.13,1.17,272.67,1.99,272.47,0
2022,12,22,20,19.11,14.37,16.74,10.13,73.94,0,101.16,1.21,281.89,2.08,281.69,0
2022,12,22,21,18.63,14.29,16.46,10.07,75.69,0,101.17,1.21,293.25,2.07,293.09,0
2022,12,22,22,18.08,14.17,16.12,10.01,77.81,0,101.19,1.22,304.6,2.13,304.68,0
2022,12,22,23,17.4,14.03,15.71,9.89,80.5,0,101.16,1.28,319.7,2.31,319.95,0
2022,12,23,0,16.65,13.89,15.27,9.83,83.62,0,101.15,1.36,333.29,2.54,333.67,0
2022,12,23,1,15.94,13.75,14.85,9.7,86.69,0,101.12,1.47,344.56,2.77,344.79,0
2022,12,23,2,15.26,13.59,14.43,9.64,89.69,0,101.11,1.63,353.93,2.99,354.01,0
2022,12,23,3,14.58,13.48,14.03,9.58,93,0,101.11,1.76,0.25,3.14,0.29,0
2022,12,23,4,13.95,13.42,13.69,9.52,96.5,0,101.13,1.77,4.05,3.14,4.14,0
2022,12,23,5,13.39,13.35,13.37,9.46,99.62,0,101.19,1.64,9.33,3.02,9.39,0
2022,12,23,6,12.98,13.3,13.15,9.46,100,0,101.27,1.48,16.61,2.79,16.45,0
2022,12,23,7,14.7,13.81,14.26,9.77,94.31,0,101.35,1.49,27.77,2.34,27.16,0.08
2022,12,23,8,16.62,14.33,15.47,10.07,86.25,0,101.4,1.85,38.47,2.35,38.51,0.52
2022,12,23,9,18.66,15.32,16.99,10.74,80.88,0,101.43,1.28,45.25,1.53,45.21,1.42
2022,12,23,10,21.98,14.38,18.19,10.13,62.12,0,101.39,1.32,18.97,1.64,18.95,2.35
2022,12,23,11,23.9,12.83,18.37,9.16,49.94,0,101.31,1.7,348.33,2.14,348.2,2.8
2022,12,23,12,24.6,12.69,18.64,9.09,47.44,0,101.21,2.06,338,2.67,337.86,2.77
2022,12,23,13,25.05,12.26,18.65,8.85,44.88,0,101.13,2.26,335.74,3,335.7,1.9
2022,12,23,14,24.88,11.86,18.37,8.61,44.12,0,101.12,2.32,335.33,3.22,335.3,1.05
2022,12,23,15,24.2,12.12,18.16,8.73,46.81,0,101.11,2.01,335.43,2.95,335.41,0.42
2022,12,23,16,21.99,14.55,18.27,10.25,62.75,0,101.11,1.24,338.13,2.32,338.02,0.05
2022,12,23,17,19.87,12.07,15.98,8.73,60.69,0,101.13,1.33,340.82,2.37,340.55,0
2022,12,23,18,19.12,11.37,15.25,8.3,60.62,0,101.18,1.36,338.44,2.34,338.48,0
2022,12,23,19,18.44,11.05,14.75,8.12,61.94,0,101.21,1.37,336.07,2.32,336.12,0
2022,12,23,20,17.9,10.74,14.32,7.93,62.81,0,101.22,1.34,337.46,2.22,337.41,0
2022,12,23,21,17.35,10.43,13.89,7.81,63.69,0,101.22,1.35,346.61,2.17,346.66,0
2022,12,23,22,16.57,10.3,13.44,7.75,66.38,0,101.19,1.4,1.6,2.27,1.77,0
2022,12,23,23,15.61,10.32,12.97,7.75,70.62,0,101.16,1.46,12.99,2.46,13.02,0
2022,12,24,0,14.73,10.3,12.51,7.75,74.62,0,101.14,1.49,19.96,2.62,19.84,0
2022,12,24,1,13.92,10.24,12.08,7.69,78.31,0,101.14,1.52,23.39,2.77,23.39,0
2022,12,24,2,13.23,10.16,11.69,7.63,81.5,0,101.15,1.55,26.05,2.93,25.95,0
2022,12,24,3,12.7,10.05,11.38,7.63,83.81,0,101.16,1.53,26.96,2.91,26.98,0
2022,12,24,4,12.34,9.94,11.14,7.57,85.19,0,101.19,1.46,27.39,2.72,27.38,0
2022,12,24,5,12.24,9.86,11.05,7.51,85.25,0,101.25,1.39,27.86,2.41,27.81,0
2022,12,24,6,12.4,9.86,11.12,7.51,84.38,0,101.33,1.25,30.41,2,29.97,0
2022,12,24,7,13.9,11.12,12.51,8.18,83.25,0,101.41,0.85,40.54,1.35,40.31,0.08
2022,12,24,8,15.81,11.3,13.55,8.24,74.44,0,101.48,0.69,47.29,0.82,46.92,0.55
2022,12,24,9,18.23,12.49,15.36,8.91,69.06,0,101.52,0.38,0,0.44,0,1.58
2022,12,24,10,22.25,11.66,16.96,8.42,51,0,101.47,0.97,344.05,1.17,344.11,2.62
2022,12,24,11,23.68,11.8,17.74,8.54,47.25,0,101.36,1.01,331.85,1.22,331.8,3.3
2022,12,24,12,24.33,12.34,18.33,8.85,47.06,0,101.24,1.11,316.99,1.37,316.85,3.25
2022,12,24,13,24.64,12.62,18.63,9.03,47.06,0,101.15,1.4,312.75,1.78,312.51,2.5
2022,12,24,14,24.68,12.9,18.79,9.22,47.75,0,101.12,1.61,312.84,2.16,312.65,1.4
2022,12,24,15,24.18,13.16,18.67,9.34,50.12,0,101.13,1.41,313.21,2.08,313.17,0.5
2022,12,24,16,22.46,14.72,18.59,10.38,61.75,0,101.15,0.92,312.6,1.62,312.46,0.08
2022,12,24,17,21.08,12.12,16.6,8.73,56.44,0,101.17,0.82,305.35,1.3,305.7,0
2022,12,24,18,20.99,11.01,16,8.12,52.75,0,101.22,0.66,287.15,0.95,288.29,0
2022,12,24,19,20.55,10.66,15.61,7.93,53,0,101.24,0.52,249.94,0.72,250.39,0
2022,12,24,20,19.53,10.82,15.17,8,57,0,101.25,0.59,212.64,0.87,213.26,0
2022,12,24,21,18.75,10.89,14.82,8.06,60.19,0,101.25,0.69,202.77,1.02,203.03,0
2022,12,24,22,18.27,10.73,14.5,7.93,61.31,0,101.25,0.75,206.57,1.11,207.29,0
2022,12,24,23,17.85,10.63,14.24,7.87,62.56,0,101.23,0.78,218.48,1.13,218.84,0
2022,12,25,0,17.63,10.56,14.09,7.87,63.19,0,101.22,0.73,235.46,1.03,235.47,0
2022,12,25,1,17.66,10.48,14.07,7.81,62.62,0,101.21,0.67,266.63,0.89,265.99,0
2022,12,25,2,17.21,10.52,13.87,7.87,64.69,0,101.21,0.68,307.53,0.91,307.66,0
2022,12,25,3,16.77,10.56,13.66,7.87,66.69,0,101.2,0.61,332.78,0.81,332.94,0
2022,12,25,4,16.55,10.51,13.54,7.81,67.38,0,101.23,0.33,12.38,0.41,10.89,0
2022,12,25,5,15.87,10.61,13.24,7.87,70.88,0,101.29,0.45,106.22,0.6,108.2,0
2022,12,25,6,14.97,10.84,12.9,8,76.25,0,101.39,0.83,130.78,1.21,131.6,0
2022,12,25,7,15.36,12.47,13.91,8.91,82.81,0,101.49,0.91,138.12,1.48,138.84,0.08
2022,12,25,8,16.99,12.86,14.93,9.16,76.56,0,101.56,1.96,143.08,2.53,143.17,0.52
2022,12,25,9,18.71,14.08,16.4,9.89,74.44,0,101.59,2.28,144.78,2.89,144.8,1.27
2022,12,25,10,21.44,14.3,17.87,10.01,63.69,0,101.57,2.26,156.54,2.88,156.5,2.3
2022,12,25,11,23.3,14.49,18.9,10.19,57.56,0,101.49,1.93,167.87,2.47,167.94,1.9
2022,12,25,12,24.3,15.01,19.65,10.5,56.06,0,101.38,1.59,177.18,2.02,177.12,1.83
2022,12,25,13,24.81,15.42,20.12,10.8,55.81,0,101.29,1.28,185.61,1.63,185.77,1.67
2022,12,25,14,24.95,15.65,20.3,10.99,56.19,0,101.25,0.96,191.31,1.23,190.95,0.95
2022,12,25,15,24.72,15.9,20.31,11.17,57.94,0,101.24,0.69,189.14,0.94,189.07,0.35
2022,12,25,16,23.64,16.52,20.08,11.66,64.5,0,101.27,0.52,178.26,0.81,177.8,0.05
2022,12,25,17,22.25,15.26,18.75,10.68,64.5,0,101.31,0.61,149.8,0.93,150.43,0
2022,12,25,18,21.4,14.88,18.15,10.44,66.31,0,101.36,0.76,137.09,1.19,137.4,0
2022,12,25,19,20.66,14.69,17.68,10.31,68.56,0,101.41,0.93,137.05,1.49,137.12,0
2022,12,25,20,19.76,14.6,17.18,10.25,72.06,0,101.45,1.07,144.22,1.79,144.43,0
2022,12,25,21,19,14.54,16.76,10.19,75.19,0,101.49,1.15,150.64,1.97,150.99,0
2022,12,25,22,18.29,14.5,16.39,10.19,78.44,0,101.5,1.2,152.1,2.08,152.47,0
2022,12,25,23,17.59,14.46,16.02,10.13,81.75,0,101.48,1.22,150.48,2.15,151.11,0
2022,12,26,0,17.05,14.36,15.71,10.07,84.06,0,101.46,1.19,144.64,2.09,145.18,0
2022,12,26,1,16.66,14.25,15.46,10.01,85.56,0,101.45,1.1,135.57,1.9,136,0
2022,12,26,2,16.55,14.12,15.33,9.95,85.5,0,101.43,1.02,125.64,1.66,126.01,0
2022,12,26,3,16.37,13.98,15.17,9.83,85.69,0,101.42,0.95,123.95,1.49,124.52,0
2022,12,26,4,16.1,13.9,15,9.83,86.75,0,101.43,0.91,133.26,1.41,133.88,0
2022,12,26,5,15.77,13.9,14.84,9.83,88.62,0.01,101.48,0.93,144.57,1.47,145.38,0
2022,12,26,6,15.51,13.94,14.73,9.83,90.38,0,101.57,0.96,152.39,1.55,153.05,0
2022,12,26,7,16.4,14.82,15.61,10.38,90.31,0,101.66,0.89,155.22,1.48,155.73,0.05
2022,12,26,8,18.06,15.13,16.59,10.56,82.94,0,101.73,1.55,152.79,1.97,152.82,0.33
2022,12,26,9,20.13,16.01,18.08,11.17,77.12,0,101.77,1.48,147.9,1.83,148.07,0.9
2022,12,26,10,22.83,16.58,19.7,11.6,67.75,0,101.72,1.12,170.8,1.38,170.91,1.38
2022,12,26,11,24.73,16.9,20.82,11.84,61.69,0,101.63,0.96,197.1,1.19,197.24,2.2
2022,12,26,12,25.81,17.08,21.44,12.02,58.44,0.01,101.51,0.93,216.1,1.14,216.09,2.08
2022,12,26,13,26.24,17.24,21.74,12.15,57.56,0.02,101.41,0.93,230.81,1.16,231.04,1.73
2022,12,26,14,26.26,17.46,21.86,12.33,58.31,0.01,101.36,0.93,250.8,1.19,250.85,1.02
2022,12,26,15,25.89,17.88,21.89,12.63,61.25,0,101.34,0.92,263.66,1.28,264.05,0.42
2022,12,26,16,24.5,18.79,21.65,13.43,70.56,0,101.33,0.71,268.11,1.2,268.14,0.05
2022,12,26,17,23.24,16.98,20.11,11.96,67.75,0,101.34,0.73,271.85,1.14,271.96,0
2022,12,26,18,22.89,16.53,19.71,11.6,67.25,0,101.39,0.55,274.9,0.83,274.32,0
2022,12,26,19,22.79,16.14,19.47,11.29,66.06,0,101.44,0.41,260.18,0.58,260.67,0
2022,12,26,20,22.25,16.07,19.15,11.23,67.94,0,101.47,0.41,212.47,0.56,211.92,0
2022,12,26,21,21.11,15.94,18.53,11.17,72.25,0,101.5,0.66,182.02,0.99,182.27,0
2022,12,26,22,20.25,15.89,18.07,11.11,75.88,0,101.51,0.93,180.48,1.44,180.93,0
2022,12,26,23,19.14,15.9,17.52,11.11,81.38,0,101.5,1.09,187.02,1.82,187.4,0
2022,12,27,0,18.28,15.9,17.09,11.11,85.88,0,101.48,1.17,193.94,2.07,194.19,0
2022,12,27,1,17.6,15.95,16.77,11.17,89.88,0.01,101.44,1.18,196.99,2.18,197.33,0
2022,12,27,2,17.13,16.01,16.57,11.23,92.94,0.01,101.41,1.17,198.68,2.19,198.69,0
2022,12,27,3,16.97,16.14,16.55,11.29,94.75,0.02,101.39,1.16,201.37,2.21,201.31,0
2022,12,27,4,16.83,16.24,16.54,11.41,96.19,0.03,101.39,1.19,205.22,2.28,205.16,0
2022,12,27,5,16.48,16.23,16.36,11.41,98.31,0.09,101.41,1.29,207.03,2.44,207.22,0
2022,12,27,6,16.24,16.17,16.2,11.35,99.44,0.15,101.48,1.4,210.58,2.57,210.55,0
2022,12,27,7,17.57,16.72,17.14,11.72,94.62,0.27,101.55,1.99,215.25,2.91,215.27,0.05
2022,12,27,8,18.84,17.23,18.04,12.15,90.31,0.73,101.62,2.57,219.45,3.38,219.36,0.27
2022,12,27,9,20.55,17.85,19.2,12.57,84.38,0.4,101.66,2.33,225.41,2.98,225.42,0.88
2022,12,27,10,22.91,17.44,20.18,12.27,71.19,0.17,101.63,2.31,237.44,2.99,237.6,1.35
2022,12,27,11,24.3,17.3,20.8,12.15,64.88,0.2,101.53,2.31,244.74,3.03,244.63,0.9
2022,12,27,12,24.93,17.44,21.19,12.27,63,0.23,101.41,2.32,247.59,3.09,247.53,0.83
2022,12,27,13,25.37,17.67,21.51,12.51,62.31,0.26,101.3,2.26,251.06,3.04,251.1,0.7
2022,12,27,14,25.38,17.9,21.64,12.7,63.19,0.26,101.23,2.08,254.29,2.88,254.27,0.4
2022,12,27,15,24.95,18.5,21.73,13.18,67.31,0.19,101.19,1.57,257.96,2.32,257.93,0.15
2022,12,27,16,23.78,19.38,21.58,13.98,76.38,0.12,101.19,0.83,262.94,1.5,263.13,0.02
2022,12,27,17,23.23,17.58,20.4,12.45,70.5,0.09,101.22,0.46,274.84,0.76,278.3,0
2022,12,27,18,22.94,17.15,20.05,12.08,69.75,0.16,101.29,0.23,19.65,0.4,14.57,0
2022,12,27,19,21.94,17.24,19.59,12.15,74.56,0.19,101.35,0.6,56.1,0.96,52.57,0
2022,12,27,20,20.99,17.27,19.13,12.15,79.25,0.2,101.41,0.85,61.56,1.42,59.2,0
2022,12,27,21,20.2,17.23,18.72,12.15,82.94,0.2,101.46,0.95,61.54,1.64,60.02,0
2022,12,27,22,19.61,17.1,18.36,12.02,85.31,0.18,101.47,0.98,61.39,1.72,59.93,0
2022,12,27,23,19.05,16.94,18,11.9,87.44,0.13,101.45,1.01,59.26,1.79,58.39,0
2022,12,28,0,18.48,16.8,17.64,11.78,89.75,0.12,101.42,1.05,60.95,1.88,60.34,0
